First Name,Last Name,ID,Stream,Preference 1,Preference 2,Preference 3,Preference 4,Preference 5,Preference 6,Preference 7,Preference 8,Preference 9,Preference 10
Kirstie,Alley,32538515,CS,painting abstract paintings,directing comedies,ranting about liberals,interviewing politicians,selling comic books,doing stand-up,running the FBI,blanketing staff with memos,spreading revolution,promoting the Web
Aisha,Tyler,65154412,CS,making action movies,singing rock songs,writing horror stories,selling fast food,knocking out opponents,knocking out opponents,womanizing,winning heavyweight titles,marrying underage girls,painting surreal pictures
Harvey,Firestone,29774078,DS,solving crimes,promoting the Dark Side,chasing criminals,tracking down criminals,mangling idioms,disappointing suitors,over-achieving at school,undermining authority,fighting guerilla wars,selling tat
Eva,Longoria,66268540,DS,hunting monsters,solving crimes,promoting science,running a school for gifted teens,losing control,interpreting evidence,cross-dressing in women's clothes,running a crime family,looking for love,keeping a diary
Vanessa,Amorosi,31516716,DS,casting magic spells,finding clues,promoting capitalism,tracking down criminals,fighting barbarian hordes,promoting wickedness,fighting guerilla wars,drinking too much red wine,transforming into vehicles,tricking criminals
Dave,Chappelle,60464725,CS,writing beat fiction,painting abstract paintings,directing Hollywood movies,probing the mind,promoting feminism,singing country music,starring in Hollywood movies,pulling dirty political tricks,promoting conservative values,spreading revolution
Harry,Hamlin,63115880,CS,fighting barbarian hordes,making antisemitic remarks,promoting communism,promoting circus attractions,cooking fancy food,chasing criminals,planting evidence,writing modern fiction,interviewing celebrities,hiding from the public
Chris,Isaak,63054161,CS,painting surreal pictures,making political gaffes,pioneering new technologies,directing bad movies,starring in Hollywood movies,feeding the poor,womanizing,doing diet commercials,fighting with swords,writing weird movies
Golda,Meir,21789747,DS,driving under the influence,escaping from reality,pursuing criminals,tracking down criminals,selling confectionary,solving mysteries,writing up case notes,devising evil schemes,solving crimes,interpreting evidence
Peter,Ustinov,31780715,CS,hiding from the public,promoting Catholic values,organizing a putsch,starring in romantic comedies,starring in indy movies,making threatening phone calls,playing the trumpet,singing pop songs,pulling dirty political tricks,singing pop songs
Aubrey,Beardsley,92829342,CS,making trains run on time,teaching the next generation,singing rock songs,ranting about liberals,promoting socialism,explaining evolution,managing hedge funds,writing cook books,dating supermodels,selling consumer goods
R.L.,Stine,57870970,DS,watching the sun rise,writing up case notes,transforming into vehicles,looking for love,avoiding work,running a crime family,promoting the Dark Side,promoting greed,hacking into corporate mainframes,promoting wickedness
Peter,Scolari,84588361,CS,wielding political power,peacocking in fancy clothes,singing pop songs,promoting charity,chasing after women,promoting Catholic values,promoting socialism,starring in romantic comedies,singing rock songs,organizing mass suicides
Dickie,Moore,10229197,CS,directing animated films,writing plays,abusing minorities,ranting about liberals,eluding the public gaze,campaigning for social causes,painting abstract paintings,signing sports memorabilia,selling fast food,writing plays
Franz,Liszt,21391976,DS,punishing criminals,eating census takers,finding clues,instilling fear in the enemy,cheating at golf,keeping accounts,creating nightmares,creating monsters,hunting serial killers,tricking criminals
Anita,ODay,92899180,CS,writing plays,hiding from the public,singing romantic songs,running an empire,making sick people laugh,starring in Hollywood movies,lying on the stand,starring in Hollywood movies,singing rock songs,hiding from the public
George,Gershwin,25264530,CS,promoting charity,playing drums,promoting conservative values,hiding from the public,painting folksy pictures,selling cosmetics,selling fast food,running the FBI,playing the piano,starring in romantic comedies
Henry,Longfellow,69957154,DS,taking bribes from organized crime,playing pranks,cheating at golf,hacking into computers,brewing magican potions,finding clues,pursuing criminals,looking after mother,rescuing damsels in distress,solving mysteries
Donald,Pleasence,94983001,CS,playing golf,writing plays,making propagandistic movies,climbing social ladders,abusing minorities,pioneering new technologies,challenging artistic norms,transcending physical limits,chasing criminals,peacocking in fancy clothes
Tom,Scholz,78569074,CS,delivering judgments,eating exotic foods,writing weird movies,starring in action movies,running for the senate,singing pop songs,starring in Hollywood movies,getting plastic surgery,making action movies,dating supermodels
Eugene,Levy,47072538,CS,consolidating an empire,starring in indy movies,making sick people laugh,delivering judgments,spreading political gossip,running a smuggling business,knocking out opponents,directing action movies,causing political scandals,womanizing
Jennifer,Jones,39661088,CS,campaigning for the presidency,womanizing,writing modern fiction,making action movies,promoting Catholic values,promoting vegetarianism,writing plays,promoting air travel,promoting liberalism,enriching uranium
Otto,Bismarck,83461386,DS,eating bacon cheeseburgers,promoting greed,teaching magic,finding clues,defending the weak,promoting mysticism,flipping hamburgers,cashing checks,practicing the Occult,tracking down criminals
Allen,Ginsberg,76354775,DS,reporting the news,brewing magican potions,cheating at golf,burying dead hamsters,solving crimes,tracking down criminals,eating bacon cheeseburgers,treating diseases,running a school for gifted teens,directing the business of state
Spencer,Pratt,16850196,CS,warning about totalitarianism,promoting Fascism,running a multinational corporation,promoting humanism,pioneering new technologies,building houses for poor people,defending plaintiffs,promoting Catholic values,enjoying ball-room dancing,rooting out facts
Taro,Aso,27342157,CS,drawing whimsical cartoons,promoting openness,starring in romantic comedies,womanizing,winning tennis grand slams,warning about totalitarianism,plotting strategies,writing rap songs,studying mathematics,selling consumer goods
Hulk,Hogan,66827125,DS,performing magic tricks,leading the rebel alliance,tracking down criminals,foiling the schemes of evil villains,attending cocktail parties,offering medical opinions,solving crimes,rescuing prisoners of war,reading minds,tricking criminals
Ogden,Nash,29940109,CS,transcending physical limits,painting church ceilings,recording pop songs,hosting radio shows,directing the business of state,abusing minorities,writing pop songs,singing pop songs,racing fast cars,running the FBI
Kathie,,14541979,DS,striving for world domination,fighting for the resistance,performing physical therapy,driving under the influence,killing monsters,spreading revolution,defending the weak,devising evil schemes,defending the weak,talking in riddles
Rod,Taylor,46723340,DS,recruiting dissidents,promoting capitalism,studying science,promoting capitalism,teaching Defence Against the Dark Arts,brewing magican potions,solving crimes,spitting while speaking,finding clues,kicking ass
Gene,Paul,14036704,CS,writing modern fiction,singing rock songs,managing hedge funds,complaining about capitalism,fighting barbarian hordes,offering advice,directing science fiction movies,playing soccer,singing pop songs,making fantasy movies
James,Fox,98574534,CS,recording history,making propagandistic movies,running a smuggling business,chasing criminals,promoting communism,interpreting evidence,making dumb comedies,extracting Radium from pitchblend,playing rock guitar,ranting about liberals
Bob,Denver,82744854,DS,wielding political power,fussing about cleanliness,practicing the Occult,punishing criminals,fighting for justice,transforming into vehicles,performing magic tricks,playing God,running a crime family,making chocolate
Judy,Blume,79791420,CS,starring in indy movies,defending plaintiffs,singing pop songs,expressing dissent,feeding the poor,promoting communism,running a business empire,starring in Hollywood movies,leaking state secrets,barking orders at subordinates
June,Foray,35557887,CS,dating centrefolds,starring in cowboy movies,avoiding paparazzi,writing plays,planting evidence,promoting openness,writing rap songs,winning swimming competitions,gyrating hips,hiding from the public
Sir,Olivier,34748062,CS,starring in TV shows,directing science fiction movies,fighting for democracy,promoting vegetarianism,campaigning for social causes,directing comedies,plagiarizing political speeches,organizing a putsch,playing basketball,running a business empire
J.K.,Rowling,39812177,CS,racing fast cars,womanizing,launching a war,singing country music,running an empire,undermining authority,singing Hipbop songs,working out,lecturing about climate change,fighting barbarian hordes
John,Wooden,45475596,CS,challenging artistic norms,drawing whimsical cartoons,winning tennis tournaments,interviewing celebrities,writing pop songs,singing romantic songs,developing military strategies,feeding the poor,offering advice,cracking the whip
Christopher,Isherwood,52723479,DS,dreaming of yesteryear,wisecracking,attending cocktail parties,reading self-help books,suppressing violent urges,amassing wealth,running a bureaucracy,collecting green Kryponite,burping,causing mayhem
Bill,Hicks,11889130,CS,giving speeches,writing pop songs,making political gaffes,painting surreal pictures,writing erotic fiction,singing protest songs,starring in action movies,cooking dinners,singing jazz songs,directing comedies
Eddie,Guerrero,11855166,DS,singing pop songs,recruiting dissidents,making money,playing pranks,interpreting evidence,kicking ass,teaching magic,writing up case notes,subverting social conventions,pursuing criminals
Gahan,Wilson,74474204,DS,hunting demons,interpreting evidence,solving mysteries,keeping a diary,watching the sun rise,promoting science,leading the rebel alliance,extracting confessions,running an empire,teaching the next generation
Suzy,Bogguss,83679856,CS,starring in action movies,singing country music,interviewing celebrities,organizing a putsch,starring in Hollywood movies,blanketing staff with memos,wielding political power,shopping for shoes,throwing sex parties,writing plays
Homer,Simpson,49047961,CS,writing experimental songs,directing the business of state,cooking dinners,running an empire,cracking the whip,developing operating systems,starring in comedies,directing science fiction movies,enjoying ball-room dancing,shopping for shoes
Rachael,Ray,77919282,CS,starring in Hollywood movies,promoting conservative values,singing jazz songs,selling fast food,knocking out opponents,writing modern fiction,managing large development projects,selling franchises,promoting pacifism,doing stand-up
Micky,Dolenz,48221154,DS,studying paleontology,devising evil schemes,wooing potential brides,casting magic spells,reading self-help books,escaping from reality,making chocolate,fighting for justice,looking after children,obeying annoying rules
Wilbur,Wright,81676045,CS,writing rock songs,selling kitsch,recording pop songs,organizing a putsch,making fantasy movies,shopping for shoes,knocking out opponents,cooking fancy food,gyrating hips,singing pop songs
Bob,Segar,35161918,CS,singing romantic songs,promoting conservative values,hiding from the public,running a bureaucracy,enriching uranium,chasing after women,running a media empire,doing diet commercials,campaigning for the presidency,drawing whimsical cartoons
Billy,Kid,74563208,DS,making soap,attending cocktail parties,smoking during recess,blowing smoke rings,burping,escaping from reality,wooing potential brides,studying dinosaurs,making chocolate,concocting magic potions
Mark,McGwire,71684869,DS,tracking down criminals,looking after children,studying paleontology,eluding FBI profilers,casting magic spells,promoting conservative values,singing pop songs,obeying annoying rules,fighting decepticons,killing monsters
Luther,Burbank,61341086,DS,performing magic tricks,running a multinational corporation,reporting the news,running a crime family,practicing the Occult,offering medical opinions,fussing about cleanliness,tracking down criminals,preparing for war,cooking for friends
Undertaker,,88443927,CS,running a kingdom,playing the saxophone,promoting Fascism,campaigning for social causes,interviewing politicians,hacking into computers,solving crimes,transcending physical limits,breaking records,arguing against capitalism
Robert,De-Niro,40891810,CS,starring in Hollywood movies,ordering wire-taps,offering advice,wielding political power,writing historical fiction,starring in action movies,starring in comedies,running a kingdom,starring in science fiction movies,promoting conservative values
Eva,Saint,50604619,DS,promoting greed,eating census takers,attending cocktail parties,suppressing violent urges,cross-dressing in women's clothes,making topiary sculptures,clipping coupons,running a crime family,promoting movie violence,preparing for war
Sisqo,,79122057,DS,extracting confessions,blowing smoke rings,casting magic spells,looking for hidden treasures,promoting the Dark Side,recruiting dissidents,promoting science,instilling fear in the enemy,concocting magic potions,crushing dissent
Pauly,Shore,99188643,DS,finding clues,solving mysteries,reading self-help books,hunting demons,devising evil schemes,driving under the influence,promoting yellow journalism,studying magic tricks,tracking down criminals,performing magic tricks
